file_name,is_call,length
Chuckawalla_20201203_06_01_FULL.txt,1,3188
Chuckawalla_20201203_06_01_PrisonConditions1_Infection.txt,1,1279
Chuckawalla_20201203_06_01_PrisonConditions2_Family.txt,1,1120
Chuckawalla_20201203_06_01_Programs_Stress.txt,1,789
Chuckawalla_20201208_06_50_Family.txt,0,668
Chuckawalla_20201208_06_50_FULL.txt,1,3321
Chuckawalla_20201208_06_50_Infection.txt,0,2250
Chuckawalla_20201208_06_50_Infection2.txt,1,948
Chuckawalla_20201208_06_50_PrisonConditions.txt,0,1580
Chuckawalla_20201208_06_50_PrisonConditions2.txt,1,842
Chuckawalla_20201208_06_50_Stress.txt,0,643
Chuckawalla_20201208_06_50_Stress2.txt,1,362
Chuckawalla_20201211_05_20_Family_Stress.txt,1,1385
Chuckawalla_20201211_05_20_FULL.txt,1,2885
Chuckawalla_20201211_05_20_Infection.txt,1,578
Chuckawalla_20201211_05_20_Infection2.txt,1,213
Chuckawalla_20201218_06_51_Family_Stress.txt,1,368
Chuckawalla_20201218_06_51_FULL.txt,1,1587
Chuckawalla_20201218_06_51_Infection1_PrisonConditions1.txt,1,307
Chuckawalla_20201218_06_51_Infection2_PrisonConditions2.txt,0,1230
Chuckawalla_20201218_06_51_PrisonConditions3.txt,1,252
Chuckawalla_20201218_06_51_Stress_Programs.txt,1,660
Chuckawalla_20210215_417_FULL_PrisonConditions_Infection.txt,0,2223
Chuckawalla_20210315_540_FULL.txt,0,4794
Chuckawalla_20210315_540_PrisonConditions1_Infection1.txt,0,2432
Chuckawalla_20210315_540_PrisonConditions2_Infection2_Stress.txt,0,2428
Chuckawalla_20220204_23970_FULL.txt,1,3553
Chuckawalla_20220216_82961_FULL.txt,1,1677
Chuckawalla_20220216_82961_Infection_PrisonConditions.txt,1,776
Chuckawalla_20220216_82961_PrisonConditions.txt,0,2362
Chuckawalla_20220216_82961_Stress1_Family1_Featured1.txt,1,350
Chuckawalla_20220216_82961_Stress2_Family2_Featured2.txt,0,1734
CIW_20201120_71_FULL.txt,0,3345
CIW_202012013_081_Family.txt,0,703
CIW_20201201_79_Full.txt,0,6307
CIW_20201201_79_Infection_PrisonConditions_Stress.txt,0,3048
CIW_20201201_79_Stress_Programs.txt,0,2244
CIW_20201202_087_FULL.txt,0,3491
CIW_20201202_087_Infection.txt,0,1686
CIW_20201202_087_PrisonConditions.txt,0,1895
CIW_20201202_88_familyandstress.txt,0,684
CIW_20201203_076_PrisonConditions_Stress.txt,0,900
CIW_20201203_081_FULL.txt,0,3017
CIW_20201203_80_FULL_PrisonConditions_Infection_Stress_Stress.txt,0,4074
CIW_20201204_85_FULL_PrisonConditions_Stress.txt,0,1271
CIW_20201207_07_46_Family.txt,1,945
CIW_20201207_07_46_FULL.txt,1,6000
CIW_20201207_07_46_PrisonConditions1.txt,1,1002
CIW_20201207_07_46_PrisonConditions2.txt,1,1431
CIW_20201207_07_46_PrisonConditions_Family.txt,1,1196
CIW_20201207_07_46_Stress.txt,1,765
CIW_20201209_114_FULL.txt,0,2617
CIW_20201215_131_FULL.txt,0,4506
CIW_20201215_131_Infection.txt,0,2152
CIW_20201215_131_PrisonConditions.txt,0,1014
CIW_20201215_131_Stress.txt,0,1476
CIW_20201217_194_FULL.txt,0,3209
CIW_20201217_194_PrisonConditions_Infection2.txt,0,1635
CIW_20201218_153_FULL.txt,0,3288
CIW_20201218_153_Infection.txt,0,1229
CIW_20201218_153_PrisonConditions.txt,0,972
CIW_20201218_153_PrisonConditionsStress.txt,0,1071
CIW_20201224_152_FULL.txt,0,2576
CIW_20201224_152_Infection1.txt,0,1495
CIW_20201224_152_PrisonConditions.txt,0,1169
CIW_20201230_160_FULL.txt,0,1776
CIW_20210319_577_FULL_Stress.txt,0,801
CIW_20210324_06_51_FULL.txt,1,5533
CIW_20210324_06_51_Infection_PrisonConditions.txt,1,1599
CIW_20210324_06_51_Infection_Programs.txt,1,1328
CIW_20210324_06_51_PrisonConditions.txt,1,1716
CIW_20210324_06_51_PrisonConditions_Infection.txt,1,812
CMC_20210120_329_FULL_PrisonConditions_Infections_Stress.txt,0,1147
CMC_20210121_316_FULL.txt,0,1135
CMC_20210125_315_Full_PrisonConditions_Stress.txt,0,1275
CMC_20210125_331_Full_PrisonConditions_Infection_Family.txt,0,2073
CMC_20210125_332_Full_Infection.txt,0,1421
CMC_20210125_333_Full_Stress_Feature.txt,0,1764
CMC_20210126_336_FULL.txt,0,7010
CMC_20210126_336_Infection.txt,0,2845
CMC_20210126_336_PrisonConditions_Stress_Feature.txt,0,3602
CMC_20210129_307_FULL.txt,0,2045
CMC_20210129_308_Full_PrisonConditions.txt,0,1252
CMC_20210208_346_FULL_Stress_Infection_PrisonConditions.txt,0,2861
CMC_20210209_363_full.txt,0,3338
CMC_20210210_355_Full.txt,0,1855
CMC_20210210_356_FULL_PrisonConditions_Infection.txt,0,2894
CMC_20210210_356_PrisonConditons_Infection.txt,0,2796
CMC_20210210_357_FULL.txt,0,7061
CMC_20210210_357_Infection.txt,0,2602
CMC_20210210_358_FULL_Stress.txt,0,643
CMC_20210210_358_Prison_Conditions.txt,0,638
CMC_20210210_359_FULL.txt,0,11035
CMC_20210210_359_PrisonConditions.txt,0,2157
CMC_20210210_359_PrisonConditionsFeature.txt,0,2897
CMC_20210210_359_StressInfection.txt,0,1643
CMC_20210211_446_Family_Stress.txt,0,1598
CMC_20210211_446_FULL.txt,0,3578
CMC_20210211_446_PrisonConditions_Stress_Infection.txt,0,1833
CMC_20210211_447_FULL_Family_Infection.txt,0,1119
CMC_20210211_532_FULL_PrisonCoditions_Infection.txt,0,3237
CMC_20210212_0551_FULL.txt,1,1402
CMC_20210212_0551_Infection.txt,0,1195
CMC_20210212_0551_PrisonConditions.txt,1,794
CMC_20210212_07_21_Family.txt,1,454
CMC_20210212_07_21_Full.txt,1,1767
CMC_20210212_07_21_PrisonConditions3.txt,0,961
CMC_20210212_07_21_PrisonConditions4.txt,1,255
CMC_20210212_07_21_Stress1_PrisonConditions1.txt,1,258
CMC_20210212_07_21_Stress2_PrisonConditions_2.txt,1,732
CMC_20210212_438_Full_InfectionPrisonConditionsStress.txt,0,1986
CMC_20210212_439_FULL.txt,0,3553
CMC_20210212_439_Infection_Stress.txt,0,2034
CMC_20210212_439_PrisonConditions_Stress.txt,0,1557
CMC_20210216_425_FULL_Stress.txt,0,1449
CMC_20210216_426_FULL_Infection_PrisonConditions.txt,0,2983
CMC_20210217_401_FULL_FamilyInfectionStress.txt,0,1152
CMC_20210219_413_FULL.txt,0,5711
CMC_20210219_413_Infection_PrisonConditions.txt,0,2319
CMC_20210219_413_Stress.txt,0,3212
CMC_20210221_488_FULL_Family_Infection_PrisonConditions.txt,0,2310
CMC_20210222_454_FULL_Infection.txt,0,1566
CMC_20210222_490_Full.txt,0,5771
CMC_20210222_490_Infection.txt,0,1132
CMC_20210222_490_StressAndFamily.txt,0,2752
CMC_20210223_499_FULL.txt,0,3208
CMC_20210223_499_InfectionStress.txt,0,1949
CMC_20210224_465_FULL.txt,0,4730
CMC_20210224_465_PrisonconditionsInfection.txt,0,1054
CMC_20210224_465_PrisonconditionsStressProgram.txt,0,1872
CMC_20210225_472_FULL_Programs_Stress.txt,0,1928
CMC_20210225_473_Family_Infection.txt,0,1200
CMC_20210225_473_FULL.txt,0,2403
CMC_20210302_524_FULL.txt,0,6253
CMC_20210302_524_PrisonConditions_Family_Stress.txt,0,2801
CMC_20210302_524_PrisonConditions_Stress_Programs.txt,0,3504
CMC_20210305_532_Infection_Family_Programs_PrisonConditions.txt,0,3175
CMC_20210308_656_FULL_InfectionPrisonConditions.txt,0,2735
CMC_20210316_550_FULL.txt,0,2733
CMC_20210316_550_PrisonConditions_Family_Stress.txt,0,1640
CMC_20210322_626_FULL.txt,0,2544
CMC_20210322_626_InfectionStress.txt,0,1454
CMC_20210412_955_FULL.txt,0,942
CMC_20210412_956_FULL_Infection.txt,0,572
CMC_20210415_944_FULL_PrisonConditionsStressFamily.txt,0,1098
CMC_20210420_711_FULL_Infection_PrisonConditions.txt,0,2163
Coalinga_20210915_27568_FULL_Family.txt,0,2141
Coalinga_20220126_48362_Family_PrisonConditions.txt,1,218
Coalinga_20220126_48362_FULL.txt,1,1715
Coalinga_20220126_48362_Infection_PrisonConditions.txt,1,263
Colusa_Main_20220223_92810_FULL.txt,1,3199
Colusa_Main_20220223_92810_PrisonConditions2_Infection2.txt,1,1069
Colusa_Main_20220223_92810_PrisonConditions_Infection.txt,1,771
Colusa_Main_20220228_64095_Family2_Stress.txt,1,1915
Colusa_Main_20220228_64095_Family_Infection.txt,1,618
Colusa_Main_20220228_64095_FULL.txt,1,6340
Colusa_Main_20220228_64095_Infection2.txt,1,1147
Colusa_Main_20220228_64095_Stress2.txt,1,1930
Colusa_Main_20220228_64095_Stress3.txt,1,577
Colusa_Main_20220301_17487_Family_Infection2_PrisoncConditions2.txt,1,963
Colusa_Main_20220301_17487_FULL.txt,1,2024
Colusa_Main_20220301_17487_Infection_PrisonConditions.txt,1,889
Colusa_Main_20220301_17703_FULL.txt,1,3789
Colusa_Main_20220301_17703_Infection2_PrisonConditions2.txt,1,902
Colusa_Main_20220301_17703_PrisonConditions1_Infection1.txt,1,1419
Colusa_Main_20220301_17703_PrisonConditions3.txt,1,832
Colusa_Main_20220301_85514_FULL_PrisonConditions.txt,1,1568
ContraCosta_Martinez_20220222_31412_Family_Stress_Programs.txt,1,477
ContraCosta_Martinez_20220222_31412_FULL.txt,1,2045
ContraCosta_Martinez_20220222_31412_PrisonConditions_Infection.txt,1,363
ContraCosta_Martinez_20220222_31412_Stress.txt,1,845
Corcoran_20201103_07_39_Family.txt,1,1014
Corcoran_20201103_07_39_FULL.txt,1,3259
Corcoran_20201103_07_39_Infection.txt,1,567
Corcoran_20201103_07_39_PrisonConditions.txt,1,1069
Corcoran_20201103_07_39_Stress.txt,1,518
Corcoran_20201224_213_Family.txt,0,860
Corcoran_20201224_213_FULL.txt,0,3897
Corcoran_20201224_213_Stress1.txt,0,837
Corcoran_20201230_162_Full_Program_Family.txt,0,969
Corcoran_20210105_07_43_Family.txt,1,232
Corcoran_20210105_07_43_full.txt,1,2804
Corcoran_20210105_07_43_infection.txt,1,221
Corcoran_20210105_07_43_PrisonConditions.txt,1,576
Corcoran_20210105_07_43_PrisonConditions2.txt,1,352
Corcoran_20210105_07_43_PrisonConditions3.txt,1,324
Corcoran_20210105_07_43_Programs.txt,1,666
Corcoran_20210421_637_FULL_Infection_Family_Programs.txt,1,992
Corcoran_20210428_320_FamilyInfectionPrisonConditions1.txt,1,805
Corcoran_20210428_320_FamilyInfectionPrisonConditions2.txt,1,1405
Corcoran_20210428_320_FULL.txt,1,4377
Corcoran_20210428_320_StressInfectionPrisonConditions3.txt,1,1923
Corcoran_20210518_6_21_FamilyStress.txt,1,370
Corcoran_20210518_6_21_FULL.txt,1,4707
Corcoran_20210518_6_21_PrisonConditionsInfection.txt,0,1008
Corcoran_20210519_1835_FULL.txt,0,1313
Corcoran_20210519_1835_Infection.txt,0,1313
Corcoran_20210824_21225_FULL.txt,1,5155
Corcoran_20210824_21225_Infection_Family_Featured.txt,1,1182
Corcoran_20210824_21225_PrisonConditions_Featured.txt,1,400
Corcoran_20211209_83877_Family.txt,1,1143
Corcoran_20211209_83877_FULL.txt,1,7634
Corcoran_20211209_83877_Infection.txt,1,1334
Corcoran_20211209_83877_PrisonConditions1.txt,1,1047
Corcoran_20211209_83877_PrisonConditions2.txt,1,1110
Corcoran_20211209_83877_PrisonConditions3_Infection2_Family2.txt,1,1520
CSATF_20201123_66_FULL.txt,0,1864
CSATF_20201214_141_FULL.txt,0,7218
CSATF_20201214_141_PrisonConditions.txt,0,1063
CSATF_20201214_141_Stress.txt,0,649
CSATF_20201216_256_FULL.txt,0,6527
CSATF_20201216_256_Infection_Family_Stress.txt,0,1737
CSATF_20201216_256_Infection_PrisonConditions.txt,0,3703
CSATF_20201231_167_FULL.txt,0,1406
CSATF_20210105_243_Full_Infection_PrisonConditions.txt,0,1286
CSATF_20210106_250_FULL.txt,0,4074
CSATF_20210106_250_PrisonConditions.txt,0,2101
CSATF_20210106_250_Stress.txt,0,1452
CSATF_20210106_251_FULL_PrisonConditions_Infection.txt,0,832
CSATF_20210107_228_Full_Infection.txt,0,823
CSATF_20210107_229_Full_Infection_Family_PrisonConditions.txt,0,2069
CSATF_20210107_230_FULL.txt,0,1198
CSATF_20210107_231_FULL.txt,0,1199
CSATF_20210107_231_Prisonconditions.txt,0,1199
CSATF_20210107_232_FULL.txt,0,2401
CSATF_20210107_232_PrisonconditionsStressFamily.txt,0,2112
CSATF_20210108_235_FamilyPrograms.txt,0,1838
CSATF_20210108_235_FULL.txt,0,4877
CSATF_20210108_236_Full.txt,0,2927
CSATF_20210108_236_Stress_Family.txt,0,1135
CSATF_20210108_239_Full.txt,0,3620
CSATF_20210108_239_PrisonConditons.txt,0,1255
CSATF_20210108_239_Stress.txt,0,1429
CSATF_20210108_240_Full.txt,0,2267
CSATF_20210108_240_Prisonconditions_stress.txt,0,1174
CSATF_20210108_242_Full_Programs.txt,0,2179
CSATF_20210111_258_FULL.txt,0,5740
CSATF_20210111_258_Infection.txt,0,993
CSATF_20210111_259_Full_Infection_PrisonConditions.txt,0,1170
CSATF_20210111_261_FULL_Stress_Programs.txt,0,2286
CSATF_20210111_279_FULL.txt,0,7027
CSATF_20210111_279_Infection_Family.txt,0,1493
CSATF_20210111_279_PrisonConditions_and_Stress.txt,0,1994
CSATF_20210111_281_FULL_PrisonConditions_Infection.txt,0,2626
CSATF_20210111_283_FULL_PrisonConditions_Stress.txt,0,3440
CSATF_20210112_278_FULL_Stress.txt,0,3672
CSATF_20210113_227_FULL.txt,0,2173
CSATF_20210113_227_PrisonConditions.txt,0,1344
CSATF_20210114_265_Family.txt,0,1307
CSATF_20210114_265_FULL.docx,0,6915
CSATF_20210114_265_FULL.txt,0,6952
CSATF_20210114_265_PrisonConditions_Infection.txt,0,2612
CSATF_20210114_265_Stress_PrisonConditions.txt,0,2047
CSATF_20210114_284_FULL_Family_PrisonConditions.txt,0,826
CSATF_20210119_320_FULL.txt,0,7646
CSATF_20210119_320_PrisonConditionsInfection.txt,0,1789
CSATF_20210121_260_FULL_Stress_Infection.txt,0,1618
CSATF_20210122_328_Full.txt,0,2025
CSATF_20210122_328_Stress.txt,0,840
CSATF_20210128_310_full.txt,0,7815
CSATF_20210128_310_Infection.txt,0,3681
CSATF_20210128_310_Programs1.txt,0,565
CSATF_20210128_310_Programs2.txt,0,866
CSATF_20210128_310_Stress.txt,0,1764
CSATF_20210129_299_FULL.txt,0,5286
CSATF_20210129_299_Infection.txt,0,694
CSATF_20210129_299_PrisonConditionsInfectionPrograms.txt,0,2115
CSATF_20210201_372_FULL.txt,0,9678
CSATF_20210209_625_Family-1.txt,0,509
CSATF_20210209_625_FULL-1.txt,1,2596
CSATF_20210209_625_PrisonConditions-1.txt,1,819
CSATF_20210209_625_Programs-1.txt,1,693
CSATF_20210217_408_FULL.txt,0,9560
CSATF_20210217_408_Infection_Stress2.txt,0,2413
CSATF_20210217_408_Programs.txt,0,2386
CSATF_20210217_408_Stress_Prison Conditions.txt,0,3083
CSATF_20210324_639_Full.docx,0,1538
CSATF_20210324_639_Full_Stress.txt,0,1736
CSATF_20210401_606_Full.docx,0,1236
CSATF_20210401_606_Full_PrisonConditions.txt,0,1340
CSATF_20210408_977_FULL_PrisonConditionsInfection.txt,0,1106
CSTAF_20210201_327_FULL.txt,0,9698
CSTAF_20210201_327_PrisonConditions1_Programs1.txt,0,2183
CSTAF_20210201_327_PrisonConditions2_Stress1_Infections.txt,0,2655
CSTAF_20210201_327_Stress2.txt,0,1307
CSTAF_20210201_327_Stress3.txt,0,3009
CSTAF_20210201_372_PrisonConditions1_Programs1.txt,0,2227
CSTAF_20210201_372_PrisonConditions2_Stress1_Infections.txt,0,2738
CSTAF_20210201_372_Stress2.txt,0,1364
CSTAF_20210201_372_Stress3.txt,0,3077
Delano_20210216_428_Family_Stress.txt,0,2511
Delano_20210216_428_FULL.txt,0,9091
Delano_20210216_428_Infection.txt,0,1459
Delano_20210216_428_Infections2.txt,0,2509
Delano_20210216_428_Prison_Conditions.txt,0,1680
Delano_20210216_432_FULL.txt,0,3623
Delano_20210216_432_Infection_PrisonConditions.txt,0,1763
Delano_20210216_432_Stress_Family.txt,0,1358
Delano_20210217_400_Full_PrisonConditions.txt,0,1844
Delano_20210217_409_FULL_Infection.txt,0,1370
Delano_20210222_493_FamilyInfection.txt,0,2624
Delano_20210222_493_FULL.txt,0,2692
Delano_20210222_7_28_Family_Stress.txt,1,727
Delano_20210222_7_28_FULL.txt,1,3617
Delano_20210222_7_28_Infection.txt,1,780
Delano_20210222_7_28_PrisonConditions.txt,1,1818
Delano_20210223_498_PrisonConditionsInfection.txt,0,1501
Delano_20210224_475_FULL.txt,0,3239
Delano_20210301_517_Family_Infection_PrisonConditions.txt,0,1447
Delano_20210301_517_FULL.txt,0,1711
Delano_20210301_518_FULL.txt,0,3176
Delano_20210301_518_PrisonConditions_Stress.txt,0,1846
Delano_20210420_725_FULL_Family_PrisonConditions.txt,0,1370
Delano_20210420_726_FULL.txt,0,3786
Delano_20210420_726_Infection_Stress.txt,0,2484
Donavan_20210517_1291_FULL.txt,0,1139
Donovan_20201004_05_00_Family.txt,1,607
Donovan_20201004_05_00_FULL.txt,1,994
Donovan_20201004_05_00_PrisonConditions.txt,1,326
Donovan_20201130_0649_Full.txt,1,3602
Donovan_20201130_06_49_Family.txt,1,393
Donovan_20201130_06_49_FULL.txt,1,4443
Donovan_20201130_06_49_PrisonConditions1.txt,1,326
Donovan_20201130_06_49_PrisonConditions2.txt,1,703
Donovan_20201130_06_49_Stress.txt,1,2188
Donovan_20201201_05_00_Family.txt,0,643
Donovan_20201201_05_00_FULL.txt,1,2092
Donovan_20201201_05_00_Infection.txt,1,431
Donovan_20201201_05_00_PrisonConditions.txt,1,52
Donovan_20201201_05_00_PrisonConditions2.txt,1,182
Donovan_20201201_05_00_Programs.txt,0,753
Donovan_20201201_05_00_Programs2.txt,1,432
Donovan_20201201_05_00_Stress.txt,1,420
Donovan_20201201_2_36_Full.txt,0,511
Donovan_20201202_05_31_FULL.txt,1,2153
Donovan_20201202_05_31_Programs1.txt,0,339
Donovan_20201202_05_31_Programs2.txt,1,190
Donovan_20201202_05_31_Stress.txt,1,382
Donovan_20201202_2_59_FULL.txt,0,447
Donovan_20201203_05_36_FULL.txt,1,2717
Donovan_20201203_05_36_Infection.txt,1,616
Donovan_20201203_05_36_PrisonConditions.txt,1,684
Donovan_20201203_05_36_Program.txt,1,391
Donovan_20201203_05_36_Stress.txt,1,887
Donovan_20201209_07_40_Family.txt,1,260
Donovan_20201209_07_40_Full.txt,1,1871
Donovan_20201209_07_40_Infection.txt,1,1114
Donovan_20201209_07_40_Programs_Stress.txt,1,456
Donovan_20201209_8_39_Full.txt,0,2415
Donovan_20210104_603_PrisonConditions.txt,0,2835
Donovan_20210107_01_16_DreadfulEnvironment.txt,0,1810
Donovan_20210107_01_16_FULL.txt,0,5940
Donovan_20210107_01_16_Infection.txt,0,1074
Donovan_20210107_01_16_PrisonConditions2.txt,0,2522
Donovan_20210107_01_16_PrisonConditionsDecemeber2020.txt,0,784
Donovan_20210107_227_Full.txt,0,5490
Donovan_20210107_227_Infection.txt,0,3215
Donovan_20210107_227_Stress.txt,0,1789
Donovan_20210111_01_05_Infection.txt,0,826
Donovan_20210115_245_FULL.txt,0,4531
Donovan_20210115_245_PrisonConditions.txt,0,1963
Donovan_20210115_245_PrisonConditions2.txt,0,2631
Donovan_20210119_319_full_Infection_PrisonConditions.txt,0,3146
Donovan_20210319_645_FULL.txt,0,6741
Donovan_20210319_645_Infection_Family.txt,0,2440
Donovan_20210330_591_FULL_Stress.txt,0,945
Donovan_20210401_608_FULL.txt,0,10343
Donovan_20210401_608_PrisonConditionsInfection.txt,0,3056
Donovan_20210419_682_FULL_Family_Infection_Stress.txt,0,3344
Donovan_20210419_699_FULL_PrisonConditionsFamilyStress.txt,0,1615
Donovan_20210419_824_FULL.txt,1,2393
Donovan_20210419_824_Infection.txt,1,849
Donovan_20210419_824_Programs.txt,1,807
Donovan_20210421_907_FULL_Family_PrisonConditions.txt,0,1467
Donovan_20210422_1032_Full.txt,1,11502
Donovan_20210422_1032_PrisonConditions.txt,0,2767
Donovan_20210422_1032_StressCoping.txt,1,1623
Donovan_20210422_1032_StressMentalHealth.txt,1,1927
Donovan_20210422_772_FULL_Infection_PrisonConditions.txt,0,2540
Donovan_20210422_802_Full_InfectionPrisonConditions.txt,0,1070
Donovan_20210422_803_FULL.txt,0,1865
Donovan_20210422_803_PrisonConditions_Stress.txt,0,1294
Donovan_20210422_804_FULL.txt,0,2594
Donovan_20210422_804_PrisonConditions_Infection.txt,0,1625
Donovan_20210422_910_FULL_PrisonConditionsInfection.txt,0,2966
Donovan_20210426_729_FamilyPrisonConditionsStress.txt,1,2273
Donovan_20210426_729_FULL.txt,1,6029
Donovan_20210426_729_PrisonConditionsInfectionPrograms.txt,1,2569
Donovan_20210426_817_FULL_PrisonConditions_Infection_Stress.txt,0,2592
Donovan_20210426_818_Family.txt,0,2104
Donovan_20210426_818_FULL.txt,0,3630
Donovan_20210427_765_FULL.txt,0,8615
Donovan_20210427_765_PrisonConditions.txt,0,1437
Donovan_20210427_767_FULL_Family_Infection_PrisonConditions.txt,0,2252
Donovan_20210427_785_FULL_Family_Infection.txt,0,3927
Donovan_20210427_826_FamilyInfection.txt,0,1707
Donovan_20210427_826_FULL.txt,0,8237
Donovan_20210427_826_PrisonConditions.txt,0,1668
Donovan_20210427_826_Stress.txt,0,4125
Donovan_20210427_897_FULL_PrisonConditionsInfection.txt,0,2317
Donovan_20210427_898_Full.txt,0,2002
Donovan_20210427_898_PrisonCondition1.txt,0,1065
Donovan_20210427_898_PrisonCondition2.txt,0,926
Donovan_20210427_899_FULL_Infection.txt,0,688
Donovan_20210428_760_FULL_Stress_PrisonConditions.txt,0,1263
Donovan_20210428_761_Family_PrisonConditions_Infection.txt,0,1906
Donovan_20210428_761_FULL.txt,0,5516
Donovan_20210428_761_Stress.txt,0,1816
Donovan_20210428_762_FULL_PrisonConditionsStress.txt,0,1491
Donovan_20210428_763_FULL_Infection_PrisonConditions.txt,0,2005
Donovan_20210428_764_FULL.txt,0,7016
Donovan_20210428_764_Infection.txt,0,2897
Donovan_20210428_764_Infection_PrisonConditions.txt,0,3097
Donovan_20210428_853_FULL_FamilyInfection.txt,0,1702
Donovan_20210430_1011_FamilyStress.txt,0,2214
Donovan_20210430_1011_FULL.txt,0,7459
Donovan_20210430_1011_Stress_Programs.txt,0,1278
Donovan_20210503_1101_FULL.txt,0,4375
Donovan_20210503_1101_Stress_Family.txt,0,1527
Donovan_20210503_1173_Family_Infection_PrisonConditions.txt,0,2246
Donovan_20210503_1173_FULL.txt,0,4871
Donovan_20210503_6_27_FULL_Infection_PrisonConditions.txt,1,1627
Donovan_20210505_1120_FULL_PrisonConditions_Stress_Programs.txt,0,2227
Donovan_20210505_1140_FULL.txt,0,1271
Donovan_20210505_1140_Infection_Featured.txt,0,1052
Donovan_20210507_5_59_P1_FULL.txt,1,2263
Donovan_20210507_5_59_P1_Infection_Family_Programs.txt,1,714
Donovan_20210507_5_59_P1_PrisonConditions_Infection.txt,1,612
Donovan_20210507_5_59_P1_Stress_Programs.txt,1,765
Donovan_20210507_5_59_P2_FULL.txt,1,1453
Donovan_20210507_5_59_P2_Infection_PrisonConditions_Stress.txt,1,591
Donovan_20210507_5_59_P2_PrisonConditions2_Stress2_Featured.txt,1,246
Donovan_20210514_6_29_FULL.txt,1,1008
Donovan_20210514_6_29_Infection.txt,1,399
Donovan_20210514_6_29_PrisonConditions.txt,0,2458
Donovan_20210514_6_29_PrisonConditions_Infection.txt,1,277
Donovan_20210514_6_29_Stress_Infection_Family.txt,0,2311
Donovan_20210515_1289_FULL.txt,0,4496
Donovan_20210516_1285_Family.txt,0,503
Donovan_20210516_1285_FULL.txt,0,8637
Donovan_20210516_1285_Infection.txt,0,1541
Donovan_20210516_1285_PrisonConditions.txt,0,2174
Donovan_20210516_1285_PrisonConditions2.txt,0,453
Donovan_20210516_1285_Stress2.txt,0,1658
Donovan_20210516_1285_Stress_Programs.txt,0,1070
Donovan_20210517_1284_FULL.txt,0,3256
Donovan_20210517_1287_FULL.txt,0,1800
Donovan_20210517_1287_PrisonConditions.txt,0,1280
Donovan_20210517_1290_FULL.txt,0,2597
Donovan_20210520_1839_FULL.txt,0,3789
Donovan_20210520_1839_Infection.txt,0,1232
Donovan_20210521_515_FULL.txt,1,6281
Donovan_20210521_515_Infection_Family.txt,1,1356
Donovan_20210521_515_PrisonConditions_Family.txt,1,1882
Donovan_20210521_515_Stress_PrisonConditions.txt,1,2234
Donovan_20210524_1828_FULL.txt,0,3525
Donovan_20210524_1828_Infection_Featured.txt,0,2027
Donovan_20210525_1833_FULL.txt,0,1569
Donovan_20210528_1534_FULL.txt,0,1770
Donovan_20210601_1509_FULL.txt,0,3226
ElDorado_Main_20220127_77258_P1_FULL.txt,1,4525
ElDorado_Main_20220127_77258_P1_PrisonConditions_Infection.txt,1,1438
ElDorado_Main_20220127_77258_P1_Stress_Featured.txt,1,751
ElDorado_Main_20220127_77258_P2_FULL.txt,1,5612
ElDorado_Main_20220127_77258_P2_PrisonConditions2.txt,1,1543
ElDorado_Main_20220127_77258_P2_Stress_PrisonConditions.txt,1,680
FireCamps_20210816_715_P1_Family.txt,0,898
FireCamps_20210816_715_P1_FULL.txt,1,1694
FireCamps_20210816_715_P1_PrisonConditions2.txt,1,907
FireCamps_20210816_715_P1_PrisonConditions_Infection.txt,1,683
FireCamps_20210816_715_P2_FULL.txt,1,4087
FireCamps_20210816_715_P2_PrisonConditions.txt,1,983
FireCamps_20210816_715_P2_PrisonConditions2.txt,1,794
FireCamps_20210816_715_P2_PrisonConditions3.txt,1,775
FireCamps_20210816_715_P2_PrisonConditions4_Infection.txt,1,744
FireCamps_20210816_715_P3_FULL.txt,1,6069
FireCamps_20210816_715_P3_Infection2.txt,1,1438
FireCamps_20210816_715_P3_PrisonConditions_Infection.txt,1,1354
Folsom_20210104_294_FULL.txt,0,3715
Folsom_20210104_294_PrisonConditions1_Stress1_Programs.txt,0,1525
Folsom_20210104_294_PrisonConditions2_Stress2.txt,0,2223
Folsom_20210412_958_FULL.txt,0,4166
Folsom_20210412_958_Infection_Stress.txt,0,1901
Folsom_20210412_958_PrisonConditions_Infection.txt,0,1589
Folsom_20210414_921_Full.txt,0,5422
Folsom_20210414_921_PrisionCondition_Stress_2.txt,0,2005
Folsom_20210414_921_PrisonCondition_Stress_1.txt,0,1767
Folsom_20210414_921_PrisonCondition_Stress_3.txt,0,538
Folsom_20210415_937_FULL.txt,0,7756
Folsom_20210415_937_PrisonConditions.txt,0,3440
Folsom_20210426_857_FULL_PrisonConditions.txt,0,2628
Folsom_20210426_858_FULL.txt,0,2332
Folsom_20210426_858_Prison Conditions.txt,0,1703
Folsom_20210427_887_FULL_PrisonConditions.txt,0,1520
Folsom_20210427_888_FULL_PrisonCondtions.txt,0,1754
Folsom_20210428_1032_Family_Infection_Stress.txt,0,2903
Folsom_20210428_1032_FULL.txt,0,4003
Folsom_20210429_1063_FULL.txt,0,2613
Folsom_20210429_1063_Programs.txt,0,1743
Folsom_20210518_1295_FULL.txt,0,2492
Folsom_20210518_1295_Infection.txt,0,1186
Folsom_20210518_1295_PrisonConditions.txt,0,1379
Folsom_20210521_1815_FULL.txt,0,4730
Folsom_20210521_1815_Infection_Family.txt,0,3143
Folsom_20210521_1817_FULL.txt,0,2129
