file_name,call/letter,length
Chuckawalla_20201130_06_18_Infection1_PrisonConditions1.txt,call,2287
Chuckawalla_20201130_06_18_PrisonConditions2_Infection2.txt,call,2493
Chuckawalla_20201130_06_18_PrisonConditions3.txt,call,2331
Chuckawalla_20201130_06_36_Family_Programs.txt,call,982
Chuckawalla_20201130_06_36_FULL.txt,call,4985
Chuckawalla_20201130_06_36_Infection_PrisonConditions1.txt,call,2274
Chuckawalla_20201130_06_36_PrisonConditions2.txt,call,787
Chuckawalla_20201130_06_36_Stress_Family.txt,call,559
Chuckawalla_20201203_06_01_FULL.txt,call,3188
Chuckawalla_20201203_06_01_PrisonConditions1_Infection.txt,call,1279
Chuckawalla_20201203_06_01_PrisonConditions2_Family.txt,call,1120
Chuckawalla_20201203_06_01_Programs_Stress.txt,call,789
Chuckawalla_20201208_06_50_Family.txt,letter,668
Chuckawalla_20201208_06_50_FULL.txt,call,3321
Chuckawalla_20201208_06_50_Infection.txt,letter,2250
Chuckawalla_20201208_06_50_Infection2.txt,call,948
Chuckawalla_20201208_06_50_PrisonConditions.txt,letter,1580
Chuckawalla_20201208_06_50_PrisonConditions2.txt,call,842
Chuckawalla_20201208_06_50_Stress.txt,letter,643
Chuckawalla_20201208_06_50_Stress2.txt,call,362
Chuckawalla_20201211_05_20_Family_Stress.txt,call,1385
Chuckawalla_20201211_05_20_FULL.txt,call,2885
Chuckawalla_20201211_05_20_Infection.txt,call,578
Chuckawalla_20201211_05_20_Infection2.txt,call,213
Chuckawalla_20201218_06_51_Family_Stress.txt,call,368
Chuckawalla_20201218_06_51_FULL.txt,call,1587
Chuckawalla_20201218_06_51_Infection1_PrisonConditions1.txt,call,307
Chuckawalla_20201218_06_51_Infection2_PrisonConditions2.txt,letter,1230
Chuckawalla_20201218_06_51_PrisonConditions3.txt,call,252
Chuckawalla_20201218_06_51_Stress_Programs.txt,call,660
Chuckawalla_20210215_417_FULL_PrisonConditions_Infection.txt,letter,2223
Chuckawalla_20210315_540_FULL.txt,letter,4794
Chuckawalla_20210315_540_PrisonConditions1_Infection1.txt,letter,2432
Chuckawalla_20210315_540_PrisonConditions2_Infection2_Stress.txt,letter,2428
Chuckawalla_20220204_23970_FULL.txt,call,3553
Chuckawalla_20220216_82961_FULL.txt,call,1677
Chuckawalla_20220216_82961_Infection_PrisonConditions.txt,call,776
Chuckawalla_20220216_82961_PrisonConditions.txt,letter,2362
Chuckawalla_20220216_82961_Stress1_Family1_Featured1.txt,call,350
Chuckawalla_20220216_82961_Stress2_Family2_Featured2.txt,letter,1734
CIW_20201120_71_FULL.txt,letter,3345
CIW_202012013_081_Family.txt,letter,703
CIW_20201201_79_Full.txt,letter,6307
CIW_20201201_79_Infection_PrisonConditions_Stress.txt,letter,3048
CIW_20201201_79_Stress_Programs.txt,letter,2244
CIW_20201202_087_FULL.txt,letter,3491
CIW_20201202_087_Infection.txt,letter,1686
CIW_20201202_087_PrisonConditions.txt,letter,1895
CIW_20201202_88_familyandstress.txt,letter,684
CIW_20201203_076_PrisonConditions_Stress.txt,letter,900
CIW_20201203_081_FULL.txt,letter,3017
CIW_20201203_80_FULL_PrisonConditions_Infection_Stress_Stress.txt,letter,4074
CIW_20201204_85_FULL_PrisonConditions_Stress.txt,letter,1271
CIW_20201207_07_46_Family.txt,call,945
CIW_20201207_07_46_FULL.txt,call,6000
CIW_20201207_07_46_PrisonConditions1.txt,call,1002
CIW_20201207_07_46_PrisonConditions2.txt,call,1431
CIW_20201207_07_46_PrisonConditions_Family.txt,call,1196
CIW_20201207_07_46_Stress.txt,call,765
CIW_20201209_114_FULL.txt,letter,2617
CIW_20201215_131_FULL.txt,letter,4506
CIW_20201215_131_Infection.txt,letter,2152
CIW_20201215_131_PrisonConditions.txt,letter,1014
CIW_20201215_131_Stress.txt,letter,1476
CIW_20201217_194_FULL.txt,letter,3209
CIW_20201217_194_PrisonConditions_Infection2.txt,letter,1635
CIW_20201218_153_FULL.txt,letter,3288
CIW_20201218_153_Infection.txt,letter,1229
CIW_20201218_153_PrisonConditions.txt,letter,972
CIW_20201218_153_PrisonConditionsStress.txt,letter,1071
CIW_20201224_152_FULL.txt,letter,2576
CIW_20201224_152_Infection1.txt,letter,1495
CIW_20201224_152_PrisonConditions.txt,letter,1169
CIW_20201230_160_FULL.txt,letter,1776
CIW_20210319_577_FULL_Stress.txt,letter,801
CIW_20210324_06_51_FULL.txt,call,5533
CIW_20210324_06_51_Infection_PrisonConditions.txt,call,1599
CIW_20210324_06_51_Infection_Programs.txt,call,1328
CIW_20210324_06_51_PrisonConditions.txt,call,1716
CIW_20210324_06_51_PrisonConditions_Infection.txt,call,812
CMC_20210120_329_FULL_PrisonConditions_Infections_Stress.txt,letter,1147
CMC_20210121_316_FULL.txt,letter,1135
CMC_20210125_315_Full_PrisonConditions_Stress.txt,letter,1275
CMC_20210125_331_Full_PrisonConditions_Infection_Family.txt,letter,2073
CMC_20210125_332_Full_Infection.txt,letter,1421
CMC_20210125_333_Full_Stress_Feature.txt,letter,1764
CMC_20210126_336_FULL.txt,letter,7010
CMC_20210126_336_Infection.txt,letter,2845
CMC_20210126_336_PrisonConditions_Stress_Feature.txt,letter,3602
CMC_20210129_307_FULL.txt,letter,2045
CMC_20210129_308_Full_PrisonConditions.txt,letter,1252
CMC_20210208_346_FULL_Stress_Infection_PrisonConditions.txt,letter,2861
CMC_20210209_363_full.txt,letter,3338
CMC_20210210_355_Full.txt,letter,1855
CMC_20210210_356_FULL_PrisonConditions_Infection.txt,letter,2894
CMC_20210210_356_PrisonConditons_Infection.txt,letter,2796
CMC_20210210_357_FULL.txt,letter,7061
CMC_20210210_357_Infection.txt,letter,2602
CMC_20210210_358_FULL_Stress.txt,letter,643
CMC_20210210_358_Prison_Conditions.txt,letter,638
CMC_20210210_359_FULL.txt,letter,11035
CMC_20210210_359_PrisonConditions.txt,letter,2157
CMC_20210210_359_PrisonConditionsFeature.txt,letter,2897
CMC_20210210_359_StressInfection.txt,letter,1643
CMC_20210211_446_Family_Stress.txt,letter,1598
CMC_20210211_446_FULL.txt,letter,3578
CMC_20210211_446_PrisonConditions_Stress_Infection.txt,letter,1833
CMC_20210211_447_FULL_Family_Infection.txt,letter,1119
CMC_20210211_532_FULL_PrisonCoditions_Infection.txt,letter,3237
CMC_20210212_0551_FULL.txt,call,1402
CMC_20210212_0551_Infection.txt,letter,1195
CMC_20210212_0551_PrisonConditions.txt,call,794
CMC_20210212_07_21_Family.txt,call,454
CMC_20210212_07_21_Full.txt,call,1767
CMC_20210212_07_21_PrisonConditions3.txt,letter,961
CMC_20210212_07_21_PrisonConditions4.txt,call,255
CMC_20210212_07_21_Stress1_PrisonConditions1.txt,call,258
CMC_20210212_07_21_Stress2_PrisonConditions_2.txt,call,732
CMC_20210212_438_Full_InfectionPrisonConditionsStress.txt,letter,1986
CMC_20210212_439_FULL.txt,letter,3553
CMC_20210212_439_Infection_Stress.txt,letter,2034
CMC_20210212_439_PrisonConditions_Stress.txt,letter,1557
CMC_20210216_425_FULL_Stress.txt,letter,1449
CMC_20210216_426_FULL_Infection_PrisonConditions.txt,letter,2983
CMC_20210217_401_FULL_FamilyInfectionStress.txt,letter,1152
CMC_20210219_413_FULL.txt,letter,5711
CMC_20210219_413_Infection_PrisonConditions.txt,letter,2319
CMC_20210219_413_Stress.txt,letter,3212
CMC_20210221_488_FULL_Family_Infection_PrisonConditions.txt,letter,2310
CMC_20210222_454_FULL_Infection.txt,letter,1566
CMC_20210222_490_Full.txt,letter,5771
CMC_20210222_490_Infection.txt,letter,1132
CMC_20210222_490_StressAndFamily.txt,letter,2752
CMC_20210223_499_FULL.txt,letter,3208
CMC_20210223_499_InfectionStress.txt,letter,1949
CMC_20210224_465_FULL.txt,letter,4730
CMC_20210224_465_PrisonconditionsInfection.txt,letter,1054
CMC_20210224_465_PrisonconditionsStressProgram.txt,letter,1872
CMC_20210225_472_FULL_Programs_Stress.txt,letter,1928
CMC_20210225_473_Family_Infection.txt,letter,1200
CMC_20210225_473_FULL.txt,letter,2403
CMC_20210302_524_FULL.txt,letter,6253
CMC_20210302_524_PrisonConditions_Family_Stress.txt,letter,2801
CMC_20210302_524_PrisonConditions_Stress_Programs.txt,letter,3504
CMC_20210305_532_Infection_Family_Programs_PrisonConditions.txt,letter,3175
CMC_20210308_656_FULL_InfectionPrisonConditions.txt,letter,2735
CMC_20210316_550_FULL.txt,letter,2733
CMC_20210316_550_PrisonConditions_Family_Stress.txt,letter,1640
CMC_20210322_626_FULL.txt,letter,2544
CMC_20210322_626_InfectionStress.txt,letter,1454
CMC_20210412_955_FULL.txt,letter,942
CMC_20210412_956_FULL_Infection.txt,letter,572
CMC_20210415_944_FULL_PrisonConditionsStressFamily.txt,letter,1098
CMC_20210420_711_FULL_Infection_PrisonConditions.txt,letter,2163
Coalinga_20210915_27568_FULL_Family.txt,letter,2141
Coalinga_20220126_48362_Family_PrisonConditions.txt,call,218
Coalinga_20220126_48362_FULL.txt,call,1715
Coalinga_20220126_48362_Infection_PrisonConditions.txt,call,263
Colusa_Main_20220223_92810_FULL.txt,call,3199
Colusa_Main_20220223_92810_PrisonConditions2_Infection2.txt,call,1069
Colusa_Main_20220223_92810_PrisonConditions_Infection.txt,call,771
Colusa_Main_20220228_64095_Family2_Stress.txt,call,1915
Colusa_Main_20220228_64095_Family_Infection.txt,call,618
Colusa_Main_20220228_64095_FULL.txt,call,6340
Colusa_Main_20220228_64095_Infection2.txt,call,1147
Colusa_Main_20220228_64095_Stress2.txt,call,1930
Colusa_Main_20220228_64095_Stress3.txt,call,577
Colusa_Main_20220301_17487_Family_Infection2_PrisoncConditions2.txt,call,963
Colusa_Main_20220301_17487_FULL.txt,call,2024
Colusa_Main_20220301_17487_Infection_PrisonConditions.txt,call,889
Colusa_Main_20220301_17703_FULL.txt,call,3789
Colusa_Main_20220301_17703_Infection2_PrisonConditions2.txt,call,902
Colusa_Main_20220301_17703_PrisonConditions1_Infection1.txt,call,1419
Colusa_Main_20220301_17703_PrisonConditions3.txt,call,832
Colusa_Main_20220301_85514_FULL_PrisonConditions.txt,call,1568
ContraCosta_Martinez_20220222_31412_Family_Stress_Programs.txt,call,477
ContraCosta_Martinez_20220222_31412_FULL.txt,call,2045
ContraCosta_Martinez_20220222_31412_PrisonConditions_Infection.txt,call,363
ContraCosta_Martinez_20220222_31412_Stress.txt,call,845
Corcoran_20201103_07_39_Family.txt,call,1014
Corcoran_20201103_07_39_FULL.txt,call,3259
Corcoran_20201103_07_39_Infection.txt,call,567
Corcoran_20201103_07_39_PrisonConditions.txt,call,1069
Corcoran_20201103_07_39_Stress.txt,call,518
Corcoran_20201224_213_Family.txt,letter,860
Corcoran_20201224_213_FULL.txt,letter,3897
Corcoran_20201224_213_Stress1.txt,letter,837
Corcoran_20201230_162_Full_Program_Family.txt,letter,969
Corcoran_20210105_07_43_Family.txt,call,232
Corcoran_20210105_07_43_full.txt,call,2804
Corcoran_20210105_07_43_infection.txt,call,221
Corcoran_20210105_07_43_PrisonConditions.txt,call,576
Corcoran_20210105_07_43_PrisonConditions2.txt,call,352
Corcoran_20210105_07_43_PrisonConditions3.txt,call,324
Corcoran_20210105_07_43_Programs.txt,call,666
Corcoran_20210421_637_FULL_Infection_Family_Programs.txt,call,992
Corcoran_20210428_320_FamilyInfectionPrisonConditions1.txt,call,805
Corcoran_20210428_320_FamilyInfectionPrisonConditions2.txt,call,1405
Corcoran_20210428_320_FULL.txt,call,4377
Corcoran_20210428_320_StressInfectionPrisonConditions3.txt,call,1923
Corcoran_20210518_6_21_FamilyStress.txt,call,370
Corcoran_20210518_6_21_FULL.txt,call,4707
Corcoran_20210518_6_21_PrisonConditionsInfection.txt,letter,1008
Corcoran_20210519_1835_FULL.txt,letter,1313
Corcoran_20210519_1835_Infection.txt,letter,1313
Corcoran_20210824_21225_FULL.txt,call,5155
Corcoran_20210824_21225_Infection_Family_Featured.txt,call,1182
Corcoran_20210824_21225_PrisonConditions_Featured.txt,call,400
Corcoran_20211209_83877_Family.txt,call,1143
Corcoran_20211209_83877_FULL.txt,call,7634
Corcoran_20211209_83877_Infection.txt,call,1334
Corcoran_20211209_83877_PrisonConditions1.txt,call,1047
Corcoran_20211209_83877_PrisonConditions2.txt,call,1110
Corcoran_20211209_83877_PrisonConditions3_Infection2_Family2.txt,call,1520
CSATF_20201123_66_FULL.txt,letter,1864
CSATF_20201214_141_FULL.txt,letter,7218
CSATF_20201214_141_PrisonConditions.txt,letter,1063
CSATF_20201214_141_Stress.txt,letter,649
CSATF_20201216_256_FULL.txt,letter,6527
CSATF_20201216_256_Infection_Family_Stress.txt,letter,1737
CSATF_20201216_256_Infection_PrisonConditions.txt,letter,3703
CSATF_20201231_167_FULL.txt,letter,1406
CSATF_20210105_243_Full_Infection_PrisonConditions.txt,letter,1286
CSATF_20210106_250_FULL.txt,letter,4074
CSATF_20210106_250_PrisonConditions.txt,letter,2101
CSATF_20210106_250_Stress.txt,letter,1452
CSATF_20210106_251_FULL_PrisonConditions_Infection.txt,letter,832
CSATF_20210107_228_Full_Infection.txt,letter,823
CSATF_20210107_229_Full_Infection_Family_PrisonConditions.txt,letter,2069
CSATF_20210107_230_FULL.txt,letter,1198
CSATF_20210107_231_FULL.txt,letter,1199
CSATF_20210107_231_Prisonconditions.txt,letter,1199
CSATF_20210107_232_FULL.txt,letter,2401
CSATF_20210107_232_PrisonconditionsStressFamily.txt,letter,2112
CSATF_20210108_235_FamilyPrograms.txt,letter,1838
CSATF_20210108_235_FULL.txt,letter,4877
CSATF_20210108_236_Full.txt,letter,2927
CSATF_20210108_236_Stress_Family.txt,letter,1135
CSATF_20210108_239_Full.txt,letter,3620
CSATF_20210108_239_PrisonConditons.txt,letter,1255
CSATF_20210108_239_Stress.txt,letter,1429
CSATF_20210108_240_Full.txt,letter,2267
CSATF_20210108_240_Prisonconditions_stress.txt,letter,1174
CSATF_20210108_242_Full_Programs.txt,letter,2179
CSATF_20210111_258_FULL.txt,letter,5740
CSATF_20210111_258_Infection.txt,letter,993
CSATF_20210111_259_Full_Infection_PrisonConditions.txt,letter,1170
CSATF_20210111_261_FULL_Stress_Programs.txt,letter,2286
CSATF_20210111_279_FULL.txt,letter,7027
CSATF_20210111_279_Infection_Family.txt,letter,1493
CSATF_20210111_279_PrisonConditions_and_Stress.txt,letter,1994
CSATF_20210111_281_FULL_PrisonConditions_Infection.txt,letter,2626
CSATF_20210111_283_FULL_PrisonConditions_Stress.txt,letter,3440
CSATF_20210112_278_FULL_Stress.txt,letter,3672
CSATF_20210113_227_FULL.txt,letter,2173
CSATF_20210113_227_PrisonConditions.txt,letter,1344
CSATF_20210114_265_Family.txt,letter,1307
CSATF_20210114_265_FULL.docx,letter,6915
CSATF_20210114_265_FULL.txt,letter,6952
CSATF_20210114_265_PrisonConditions_Infection.txt,letter,2612
CSATF_20210114_265_Stress_PrisonConditions.txt,letter,2047
CSATF_20210114_284_FULL_Family_PrisonConditions.txt,letter,826
CSATF_20210119_320_FULL.txt,letter,7646
CSATF_20210119_320_PrisonConditionsInfection.txt,letter,1789
CSATF_20210121_260_FULL_Stress_Infection.txt,letter,1618
CSATF_20210122_328_Full.txt,letter,2025
CSATF_20210122_328_Stress.txt,letter,840
CSATF_20210128_310_full.txt,letter,7815
CSATF_20210128_310_Infection.txt,letter,3681
CSATF_20210128_310_Programs1.txt,letter,565
CSATF_20210128_310_Programs2.txt,letter,866
CSATF_20210128_310_Stress.txt,letter,1764
CSATF_20210129_299_FULL.txt,letter,5286
CSATF_20210129_299_Infection.txt,letter,694
CSATF_20210129_299_PrisonConditionsInfectionPrograms.txt,letter,2115
CSATF_20210201_372_FULL.txt,letter,9678
CSATF_20210209_625_Family-1.txt,letter,509
CSATF_20210209_625_FULL-1.txt,call,2596
CSATF_20210209_625_PrisonConditions-1.txt,call,819
CSATF_20210209_625_Programs-1.txt,call,693
CSATF_20210217_408_FULL.txt,letter,9560
CSATF_20210217_408_Infection_Stress2.txt,letter,2413
CSATF_20210217_408_Programs.txt,letter,2386
CSATF_20210217_408_Stress_Prison Conditions.txt,letter,3083
CSATF_20210324_639_Full.docx,letter,1538
CSATF_20210324_639_Full_Stress.txt,letter,1736
CSATF_20210401_606_Full.docx,letter,1236
CSATF_20210401_606_Full_PrisonConditions.txt,letter,1340
CSATF_20210408_977_FULL_PrisonConditionsInfection.txt,letter,1106
CSTAF_20210201_327_FULL.txt,letter,9698
CSTAF_20210201_327_PrisonConditions1_Programs1.txt,letter,2183
CSTAF_20210201_327_PrisonConditions2_Stress1_Infections.txt,letter,2655
CSTAF_20210201_327_Stress2.txt,letter,1307
CSTAF_20210201_327_Stress3.txt,letter,3009
CSTAF_20210201_372_PrisonConditions1_Programs1.txt,letter,2227
CSTAF_20210201_372_PrisonConditions2_Stress1_Infections.txt,letter,2738
CSTAF_20210201_372_Stress2.txt,letter,1364
CSTAF_20210201_372_Stress3.txt,letter,3077
Delano_20210216_428_Family_Stress.txt,letter,2511
Delano_20210216_428_FULL.txt,letter,9091
Delano_20210216_428_Infection.txt,letter,1459
Delano_20210216_428_Infections2.txt,letter,2509
Delano_20210216_428_Prison_Conditions.txt,letter,1680
Delano_20210216_432_FULL.txt,letter,3623
Delano_20210216_432_Infection_PrisonConditions.txt,letter,1763
Delano_20210216_432_Stress_Family.txt,letter,1358
Delano_20210217_400_Full_PrisonConditions.txt,letter,1844
Delano_20210217_409_FULL_Infection.txt,letter,1370
Delano_20210222_493_FamilyInfection.txt,letter,2624
Delano_20210222_493_FULL.txt,letter,2692
Delano_20210222_7_28_Family_Stress.txt,call,727
Delano_20210222_7_28_FULL.txt,call,3617
Delano_20210222_7_28_Infection.txt,call,780
Delano_20210222_7_28_PrisonConditions.txt,call,1818
Delano_20210223_498_PrisonConditionsInfection.txt,letter,1501
Delano_20210224_475_FULL.txt,letter,3239
Delano_20210301_517_Family_Infection_PrisonConditions.txt,letter,1447
Delano_20210301_517_FULL.txt,letter,1711
Delano_20210301_518_FULL.txt,letter,3176
Delano_20210301_518_PrisonConditions_Stress.txt,letter,1846
Delano_20210420_725_FULL_Family_PrisonConditions.txt,letter,1370
Delano_20210420_726_FULL.txt,letter,3786
Delano_20210420_726_Infection_Stress.txt,letter,2484
Donavan_20210517_1291_FULL.txt,letter,1139
Donovan_20201004_05_00_Family.txt,call,607
Donovan_20201004_05_00_FULL.txt,call,994
Donovan_20201004_05_00_PrisonConditions.txt,call,326
Donovan_20201130_0649_Full.txt,call,3602
Donovan_20201130_06_49_Family.txt,call,393
Donovan_20201130_06_49_FULL.txt,call,4443
Donovan_20201130_06_49_PrisonConditions1.txt,call,326
Donovan_20201130_06_49_PrisonConditions2.txt,call,703
Donovan_20201130_06_49_Stress.txt,call,2188
Donovan_20201201_05_00_Family.txt,letter,643
Donovan_20201201_05_00_FULL.txt,call,2092
Donovan_20201201_05_00_Infection.txt,call,431
Donovan_20201201_05_00_PrisonConditions.txt,call,52
Donovan_20201201_05_00_PrisonConditions2.txt,call,182
Donovan_20201201_05_00_Programs.txt,letter,753
Donovan_20201201_05_00_Programs2.txt,call,432
Donovan_20201201_05_00_Stress.txt,call,420
Donovan_20201201_2_36_Full.txt,letter,511
Donovan_20201202_05_31_FULL.txt,call,2153
Donovan_20201202_05_31_Programs1.txt,letter,339
Donovan_20201202_05_31_Programs2.txt,call,190
Donovan_20201202_05_31_Stress.txt,call,382
Donovan_20201202_2_59_FULL.txt,letter,447
Donovan_20201203_05_36_FULL.txt,call,2717
Donovan_20201203_05_36_Infection.txt,call,616
Donovan_20201203_05_36_PrisonConditions.txt,call,684
Donovan_20201203_05_36_Program.txt,call,391
Donovan_20201203_05_36_Stress.txt,call,887
Donovan_20201209_07_40_Family.txt,call,260
Donovan_20201209_07_40_Full.txt,call,1871
Donovan_20201209_07_40_Infection.txt,call,1114
Donovan_20201209_07_40_Programs_Stress.txt,call,456
Donovan_20201209_8_39_Full.txt,letter,2415
Donovan_20210104_603_PrisonConditions.txt,letter,2835
Donovan_20210107_01_16_DreadfulEnvironment.txt,letter,1810
Donovan_20210107_01_16_FULL.txt,letter,5940
Donovan_20210107_01_16_Infection.txt,letter,1074
Donovan_20210107_01_16_PrisonConditions2.txt,letter,2522
Donovan_20210107_01_16_PrisonConditionsDecemeber2020.txt,letter,784
Donovan_20210107_227_Full.txt,letter,5490
Donovan_20210107_227_Infection.txt,letter,3215
Donovan_20210107_227_Stress.txt,letter,1789
Donovan_20210111_01_05_Infection.txt,letter,826
Donovan_20210115_245_FULL.txt,letter,4531
Donovan_20210115_245_PrisonConditions.txt,letter,1963
Donovan_20210115_245_PrisonConditions2.txt,letter,2631
Donovan_20210119_319_full_Infection_PrisonConditions.txt,letter,3146
Donovan_20210319_645_FULL.txt,letter,6741
Donovan_20210319_645_Infection_Family.txt,letter,2440
Donovan_20210330_591_FULL_Stress.txt,letter,945
Donovan_20210401_608_FULL.txt,letter,10343
Donovan_20210401_608_PrisonConditionsInfection.txt,letter,3056
Donovan_20210419_682_FULL_Family_Infection_Stress.txt,letter,3344
Donovan_20210419_699_FULL_PrisonConditionsFamilyStress.txt,letter,1615
Donovan_20210419_824_FULL.txt,call,2393
Donovan_20210419_824_Infection.txt,call,849
Donovan_20210419_824_Programs.txt,call,807
Donovan_20210421_907_FULL_Family_PrisonConditions.txt,letter,1467
Donovan_20210422_1032_Full.txt,call,11502
Donovan_20210422_1032_PrisonConditions.txt,letter,2767
Donovan_20210422_1032_StressCoping.txt,call,1623
Donovan_20210422_1032_StressMentalHealth.txt,call,1927
Donovan_20210422_772_FULL_Infection_PrisonConditions.txt,letter,2540
Donovan_20210422_802_Full_InfectionPrisonConditions.txt,letter,1070
Donovan_20210422_803_FULL.txt,letter,1865
Donovan_20210422_803_PrisonConditions_Stress.txt,letter,1294
Donovan_20210422_804_FULL.txt,letter,2594
Donovan_20210422_804_PrisonConditions_Infection.txt,letter,1625
Donovan_20210422_910_FULL_PrisonConditionsInfection.txt,letter,2966
Donovan_20210426_729_FamilyPrisonConditionsStress.txt,call,2273
Donovan_20210426_729_FULL.txt,call,6029
Donovan_20210426_729_PrisonConditionsInfectionPrograms.txt,call,2569
Donovan_20210426_817_FULL_PrisonConditions_Infection_Stress.txt,letter,2592
Donovan_20210426_818_Family.txt,letter,2104
Donovan_20210426_818_FULL.txt,letter,3630
Donovan_20210427_765_FULL.txt,letter,8615
Donovan_20210427_765_PrisonConditions.txt,letter,1437
Donovan_20210427_767_FULL_Family_Infection_PrisonConditions.txt,letter,2252
Donovan_20210427_785_FULL_Family_Infection.txt,letter,3927
Donovan_20210427_826_FamilyInfection.txt,letter,1707
Donovan_20210427_826_FULL.txt,letter,8237
Donovan_20210427_826_PrisonConditions.txt,letter,1668
Donovan_20210427_826_Stress.txt,letter,4125
Donovan_20210427_897_FULL_PrisonConditionsInfection.txt,letter,2317
Donovan_20210427_898_Full.txt,letter,2002
Donovan_20210427_898_PrisonCondition1.txt,letter,1065
Donovan_20210427_898_PrisonCondition2.txt,letter,926
Donovan_20210427_899_FULL_Infection.txt,letter,688
Donovan_20210428_760_FULL_Stress_PrisonConditions.txt,letter,1263
Donovan_20210428_761_Family_PrisonConditions_Infection.txt,letter,1906
Donovan_20210428_761_FULL.txt,letter,5516
Donovan_20210428_761_Stress.txt,letter,1816
Donovan_20210428_762_FULL_PrisonConditionsStress.txt,letter,1491
Donovan_20210428_763_FULL_Infection_PrisonConditions.txt,letter,2005
Donovan_20210428_764_FULL.txt,letter,7016
Donovan_20210428_764_Infection.txt,letter,2897
Donovan_20210428_764_Infection_PrisonConditions.txt,letter,3097
Donovan_20210428_853_FULL_FamilyInfection.txt,letter,1702
Donovan_20210430_1011_FamilyStress.txt,letter,2214
Donovan_20210430_1011_FULL.txt,letter,7459
Donovan_20210430_1011_Stress_Programs.txt,letter,1278
Donovan_20210503_1101_FULL.txt,letter,4375
Donovan_20210503_1101_Stress_Family.txt,letter,1527
Donovan_20210503_1173_Family_Infection_PrisonConditions.txt,letter,2246
Donovan_20210503_1173_FULL.txt,letter,4871
Donovan_20210503_6_27_FULL_Infection_PrisonConditions.txt,call,1627
Donovan_20210505_1120_FULL_PrisonConditions_Stress_Programs.txt,letter,2227
Donovan_20210505_1140_FULL.txt,letter,1271
Donovan_20210505_1140_Infection_Featured.txt,letter,1052
Donovan_20210507_5_59_P1_FULL.txt,call,2263
Donovan_20210507_5_59_P1_Infection_Family_Programs.txt,call,714
Donovan_20210507_5_59_P1_PrisonConditions_Infection.txt,call,612
Donovan_20210507_5_59_P1_Stress_Programs.txt,call,765
Donovan_20210507_5_59_P2_FULL.txt,call,1453
Donovan_20210507_5_59_P2_Infection_PrisonConditions_Stress.txt,call,591
Donovan_20210507_5_59_P2_PrisonConditions2_Stress2_Featured.txt,call,246
Donovan_20210514_6_29_FULL.txt,call,1008
Donovan_20210514_6_29_Infection.txt,call,399
Donovan_20210514_6_29_PrisonConditions.txt,letter,2458
Donovan_20210514_6_29_PrisonConditions_Infection.txt,call,277
Donovan_20210514_6_29_Stress_Infection_Family.txt,letter,2311
Donovan_20210515_1289_FULL.txt,letter,4496
Donovan_20210516_1285_Family.txt,letter,503
Donovan_20210516_1285_FULL.txt,letter,8637
Donovan_20210516_1285_Infection.txt,letter,1541
Donovan_20210516_1285_PrisonConditions.txt,letter,2174
Donovan_20210516_1285_PrisonConditions2.txt,letter,453
Donovan_20210516_1285_Stress2.txt,letter,1658
Donovan_20210516_1285_Stress_Programs.txt,letter,1070
Donovan_20210517_1284_FULL.txt,letter,3256
Donovan_20210517_1287_FULL.txt,letter,1800
Donovan_20210517_1287_PrisonConditions.txt,letter,1280
Donovan_20210517_1290_FULL.txt,letter,2597
Donovan_20210520_1839_FULL.txt,letter,3789
Donovan_20210520_1839_Infection.txt,letter,1232
Donovan_20210521_515_FULL.txt,call,6281
Donovan_20210521_515_Infection_Family.txt,call,1356
Donovan_20210521_515_PrisonConditions_Family.txt,call,1882
Donovan_20210521_515_Stress_PrisonConditions.txt,call,2234
Donovan_20210524_1828_FULL.txt,letter,3525
Donovan_20210524_1828_Infection_Featured.txt,letter,2027
Donovan_20210525_1833_FULL.txt,letter,1569
Donovan_20210528_1534_FULL.txt,letter,1770
Donovan_20210601_1509_FULL.txt,letter,3226
ElDorado_Main_20220127_77258_P1_FULL.txt,call,4525
ElDorado_Main_20220127_77258_P1_PrisonConditions_Infection.txt,call,1438
ElDorado_Main_20220127_77258_P1_Stress_Featured.txt,call,751
ElDorado_Main_20220127_77258_P2_FULL.txt,call,5612
ElDorado_Main_20220127_77258_P2_PrisonConditions2.txt,call,1543
ElDorado_Main_20220127_77258_P2_Stress_PrisonConditions.txt,call,680
FireCamps_20210816_715_P1_Family.txt,letter,898
FireCamps_20210816_715_P1_FULL.txt,call,1694
FireCamps_20210816_715_P1_PrisonConditions2.txt,call,907
FireCamps_20210816_715_P1_PrisonConditions_Infection.txt,call,683
FireCamps_20210816_715_P2_FULL.txt,call,4087
FireCamps_20210816_715_P2_PrisonConditions.txt,call,983
FireCamps_20210816_715_P2_PrisonConditions2.txt,call,794
FireCamps_20210816_715_P2_PrisonConditions3.txt,call,775
FireCamps_20210816_715_P2_PrisonConditions4_Infection.txt,call,744
FireCamps_20210816_715_P3_FULL.txt,call,6069
FireCamps_20210816_715_P3_Infection2.txt,call,1438
FireCamps_20210816_715_P3_PrisonConditions_Infection.txt,call,1354
Folsom_20210104_294_FULL.txt,letter,3715
Folsom_20210104_294_PrisonConditions1_Stress1_Programs.txt,letter,1525
Folsom_20210104_294_PrisonConditions2_Stress2.txt,letter,2223
Folsom_20210412_958_FULL.txt,letter,4166
Folsom_20210412_958_Infection_Stress.txt,letter,1901
